periodo;sexo;comunitat_valenciana;prov_alicante;prov_castellon;prov_valencia;dpto_salud_vinaros;dpto_salud_castello;dpto_salud_laplana;dpto_salud_sagunt;dpto_salud_clinic_malvarrosa;dpto_salud_vilanova_lliria;dpto_salud_valencia_lafe;dpto_salud_requena;dpto_salud_valencia_hospital_general;dpto_salud_doctor_peset;dpto_salud_ribera;dpto_salud_gandia;dpto_salud_denia;dpto_salud_xativa_ontinyent;dpto_salud_alcoi;dpto_salud_marina_baixa;dpto_salud_sant_joan_alacant;dpto_salud_elda;dpto_salud_alacant_hospital_general;dpto_salud_elx_hospital_general;dpto_salud_orihuela;dpto_salud_torrevieja;dpto_salud_manises;dpto_salud_elx_crevillent
2021;Mujeres;154.82;154.6;153.04;155.56;120.67;148.39;166.16;152.4;165.23;157.35;146.62;167.02;151.48;149.84;169.85;149.07;167.54;142.97;149.29;173.62;145.13;159.91;128.29;135.44;149.19;156.35;142.38;138.75
2021;Mujeres;154.82;154.6;153.04;155.56;120.67;148.39;166.16;152.4;165.23;157.35;146.62;167.02;151.48;149.84;169.85;149.07;167.54;142.97;149.29;173.62;145.13;159.91;128.29;135.44;149.19;156.35;142.38;138.75
2021;Mujeres;154.82;154.6;153.04;155.56;120.67;148.39;166.16;152.4;165.23;157.35;146.62;167.02;151.48;149.84;169.85;149.07;167.54;142.97;149.29;173.62;145.13;159.91;128.29;135.44;149.19;156.35;142.38;138.75
2021;Mujeres;154.82;154.6;153.04;155.56;120.67;148.39;166.16;152.4;165.23;157.35;146.62;167.02;151.48;149.84;169.85;149.07;167.54;142.97;149.29;173.62;145.13;159.91;128.29;135.44;149.19;156.35;142.38;138.75
2022;Ambos sexos;221.71;210.19;218.32;231.24;185.85;200.54;235.59;226.2;233.14;238.57;218.79;205.9;236.06;217.58;242.34;242.31;201.3;204.17;240.63;193.15;189.75;210.79;195.21;199.41;219.54;178.87;218.79;221.5
2022;Ambos sexos;221.71;210.19;218.32;231.24;185.85;200.54;235.59;226.2;233.14;238.57;218.79;205.9;236.06;217.58;242.34;242.31;201.3;204.17;240.63;193.15;189.75;210.79;195.21;199.41;219.54;178.87;218.79;221.5
2022;Ambos sexos;221.71;210.19;218.32;231.24;185.85;200.54;235.59;226.2;233.14;238.57;218.79;205.9;236.06;217.58;242.34;242.31;201.3;204.17;240.63;193.15;189.75;210.79;195.21;199.41;219.54;178.87;218.79;221.5
2022;Ambos sexos;221.71;210.19;218.32;231.24;185.85;200.54;235.59;226.2;233.14;238.57;218.79;205.9;236.06;217.58;242.34;242.31;201.3;204.17;240.63;193.15;189.75;210.79;195.21;199.41;219.54;178.87;218.79;221.5
2022;Ambos sexos;221.71;210.19;218.32;231.24;185.85;200.54;235.59;226.2;233.14;238.57;218.79;205.9;236.06;217.58;242.34;242.31;201.3;204.17;240.63;193.15;189.75;210.79;195.21;199.41;219.54;178.87;218.79;221.5
2022;Hombres;307.83;289.22;307.81;322.55;251.42;286.88;324.57;313.37;321.28;334.9;292.57;294.3;346.32;295.37;332.45;337.06;263.2;290.54;363.09;258.9;238.73;306.86;276.57;272.29;317.11;241.74;296.24;304.85
2022;Hombres;307.83;289.22;307.81;322.55;251.42;286.88;324.57;313.37;321.28;334.9;292.57;294.3;346.32;295.37;332.45;337.06;263.2;290.54;363.09;258.9;238.73;306.86;276.57;272.29;317.11;241.74;296.24;304.85
2022;Hombres;307.83;289.22;307.81;322.55;251.42;286.88;324.57;313.37;321.28;334.9;292.57;294.3;346.32;295.37;332.45;337.06;263.2;290.54;363.09;258.9;238.73;306.86;276.57;272.29;317.11;241.74;296.24;304.85
2022;Hombres;307.83;289.22;307.81;322.55;251.42;286.88;324.57;313.37;321.28;334.9;292.57;294.3;346.32;295.37;332.45;337.06;263.2;290.54;363.09;258.9;238.73;306.86;276.57;272.29;317.11;241.74;296.24;304.85
2022;Hombres;307.83;289.22;307.81;322.55;251.42;286.88;324.57;313.37;321.28;334.9;292.57;294.3;346.32;295.37;332.45;337.06;263.2;290.54;363.09;258.9;238.73;306.86;276.57;272.29;317.11;241.74;296.24;304.85
2022;Mujeres;156.67;148.43;146.73;164.91;131.65;132.96;163.13;155.58;173.27;161.91;170.91;132.27;159.63;166.07;171.99;173.4;150.72;137.3;145.24;137.02;155.9;141.37;134.58;141.85;141.19;123.66;154.95;154.99
2022;Mujeres;156.67;148.43;146.73;164.91;131.65;132.96;163.13;155.58;173.27;161.91;170.91;132.27;159.63;166.07;171.99;173.4;150.72;137.3;145.24;137.02;155.9;141.37;134.58;141.85;141.19;123.66;154.95;154.99
2022;Mujeres;156.67;148.43;146.73;164.91;131.65;132.96;163.13;155.58;173.27;161.91;170.91;132.27;159.63;166.07;171.99;173.4;150.72;137.3;145.24;137.02;155.9;141.37;134.58;141.85;141.19;123.66;154.95;154.99
2022;Mujeres;156.67;148.43;146.73;164.91;131.65;132.96;163.13;155.58;173.27;161.91;170.91;132.27;159.63;166.07;171.99;173.4;150.72;137.3;145.24;137.02;155.9;141.37;134.58;141.85;141.19;123.66;154.95;154.99
2022;Mujeres;156.67;148.43;146.73;164.91;131.65;132.96;163.13;155.58;173.27;161.91;170.91;132.27;159.63;166.07;171.99;173.4;150.72;137.3;145.24;137.02;155.9;141.37;134.58;141.85;141.19;123.66;154.95;154.99
2023;Ambos sexos;214.84;206.72;222.53;219.45;213.97;211.46;227.14;221.56;211.26;224.7;213.68;188.68;212.79;221.43;217.1;221.06;221.1;216.12;196.67;184.1;193.93;216.4;214.98;185.42;214.47;190.12;220.18;215.5
2023;Ambos sexos;214.84;206.72;222.53;219.45;213.97;211.46;227.14;221.56;211.26;224.7;213.68;188.68;212.79;221.43;217.1;221.06;221.1;216.12;196.67;184.1;193.93;216.4;214.98;185.42;214.47;190.12;220.18;215.5
2023;Ambos sexos;214.84;206.72;222.53;219.45;213.97;211.46;227.14;221.56;211.26;224.7;213.68;188.68;212.79;221.43;217.1;221.06;221.1;216.12;196.67;184.1;193.93;216.4;214.98;185.42;214.47;190.12;220.18;215.5
2023;Ambos sexos;214.84;206.72;222.53;219.45;213.97;211.46;227.14;221.56;211.26;224.7;213.68;188.68;212.79;221.43;217.1;221.06;221.1;216.12;196.67;184.1;193.93;216.4;214.98;185.42;214.47;190.12;220.18;215.5
2023;Hombres;297.43;276.06;309.44;311.84;300.49;297.02;304.14;335.82;301.47;317.59;312.53;250.87;298.71;326.44;290.61;303.89;284.26;313.69;285.37;252.95;272.98;284.13;281.35;233.21;291.1;259.19;300.56;268.28
2023;Hombres;297.43;276.06;309.44;311.84;300.49;297.02;304.14;335.82;301.47;317.59;312.53;250.87;298.71;326.44;290.61;303.89;284.26;313.69;285.37;252.95;272.98;284.13;281.35;233.21;291.1;259.19;300.56;268.28
2023;Hombres;297.43;276.06;309.44;311.84;300.49;297.02;304.14;335.82;301.47;317.59;312.53;250.87;298.71;326.44;290.61;303.89;284.26;313.69;285.37;252.95;272.98;284.13;281.35;233.21;291.1;259.19;300.56;268.28
2023;Hombres;297.43;276.06;309.44;311.84;300.49;297.02;304.14;335.82;301.47;317.59;312.53;250.87;298.71;326.44;290.61;303.89;284.26;313.69;285.37;252.95;272.98;284.13;281.35;233.21;291.1;259.19;300.56;268.28
2023;Mujeres;152.69;152.27;154.17;152.78;143.23;144.74;166.58;134.03;149.9;153.26;144.27;137.52;155.46;150.55;158.34;159.92;169.6;139.85;129.82;126.34;138.45;162.44;166.2;147.65;151.42;130.4;158.98;173.22
2023;Mujeres;152.69;152.27;154.17;152.78;143.23;144.74;166.58;134.03;149.9;153.26;144.27;137.52;155.46;150.55;158.34;159.92;169.6;139.85;129.82;126.34;138.45;162.44;166.2;147.65;151.42;130.4;158.98;173.22
2023;Mujeres;152.69;152.27;154.17;152.78;143.23;144.74;166.58;134.03;149.9;153.26;144.27;137.52;155.46;150.55;158.34;159.92;169.6;139.85;129.82;126.34;138.45;162.44;166.2;147.65;151.42;130.4;158.98;173.22
2023;Mujeres;152.69;152.27;154.17;152.78;143.23;144.74;166.58;134.03;149.9;153.26;144.27;137.52;155.46;150.55;158.34;159.92;169.6;139.85;129.82;126.34;138.45;162.44;166.2;147.65;151.42;130.4;158.98;173.22
