periodo;sexo;comunitat_valenciana;prov_alicante;prov_castellon;prov_valencia;dpto_salud_vinaros;dpto_salud_castello;dpto_salud_laplana;dpto_salud_sagunt;dpto_salud_clinic_malvarrosa;dpto_salud_vilanova_lliria;dpto_salud_valencia_lafe;dpto_salud_requena;dpto_salud_valencia_hospital_general;dpto_salud_doctor_peset;dpto_salud_ribera;dpto_salud_gandia;dpto_salud_denia;dpto_salud_xativa_ontinyent;dpto_salud_alcoi;dpto_salud_marina_baixa;dpto_salud_sant_joan_alacant;dpto_salud_elda;dpto_salud_alacant_hospital_general;dpto_salud_elx_hospital_general;dpto_salud_orihuela;dpto_salud_torrevieja;dpto_salud_manises;dpto_salud_elx_crevillent
2021;Mujeres;3.82;3.61;6.26;3.42;6.07;6.33;4.92;3.58;6.39;1.82;3.89;5.77;2.01;1.22;5.26;3.34;3.07;3.81;5.69;5.83;8.36;0.94;3.9;3.32;0;2.93;2.5;1.15
2021;Mujeres;3.82;3.61;6.26;3.42;6.07;6.33;4.92;3.58;6.39;1.82;3.89;5.77;2.01;1.22;5.26;3.34;3.07;3.81;5.69;5.83;8.36;0.94;3.9;3.32;0;2.93;2.5;1.15
2022;Ambos sexos;8.16;8.31;8.29;8;11.37;8.74;5.94;5.66;8.45;5.49;9.59;6.08;6.55;9.03;8.57;5.74;5.72;8.66;7.86;8.77;5.8;11.74;6.69;8.97;12.14;10.38;10.21;6.33
2022;Ambos sexos;8.16;8.31;8.29;8;11.37;8.74;5.94;5.66;8.45;5.49;9.59;6.08;6.55;9.03;8.57;5.74;5.72;8.66;7.86;8.77;5.8;11.74;6.69;8.97;12.14;10.38;10.21;6.33
2022;Ambos sexos;8.16;8.31;8.29;8;11.37;8.74;5.94;5.66;8.45;5.49;9.59;6.08;6.55;9.03;8.57;5.74;5.72;8.66;7.86;8.77;5.8;11.74;6.69;8.97;12.14;10.38;10.21;6.33
2022;Ambos sexos;8.16;8.31;8.29;8;11.37;8.74;5.94;5.66;8.45;5.49;9.59;6.08;6.55;9.03;8.57;5.74;5.72;8.66;7.86;8.77;5.8;11.74;6.69;8.97;12.14;10.38;10.21;6.33
2022;Ambos sexos;8.16;8.31;8.29;8;11.37;8.74;5.94;5.66;8.45;5.49;9.59;6.08;6.55;9.03;8.57;5.74;5.72;8.66;7.86;8.77;5.8;11.74;6.69;8.97;12.14;10.38;10.21;6.33
2022;Hombres;12.59;12.27;13.2;12.62;19.43;12.67;11.3;11.99;13.31;8.84;13.48;3.56;10.69;14.2;14.36;9.43;8.86;13.76;13.05;12.97;8.33;14.26;10.87;13.27;16.83;14.98;15.28;10.57
2022;Hombres;12.59;12.27;13.2;12.62;19.43;12.67;11.3;11.99;13.31;8.84;13.48;3.56;10.69;14.2;14.36;9.43;8.86;13.76;13.05;12.97;8.33;14.26;10.87;13.27;16.83;14.98;15.28;10.57
2022;Hombres;12.59;12.27;13.2;12.62;19.43;12.67;11.3;11.99;13.31;8.84;13.48;3.56;10.69;14.2;14.36;9.43;8.86;13.76;13.05;12.97;8.33;14.26;10.87;13.27;16.83;14.98;15.28;10.57
2022;Hombres;12.59;12.27;13.2;12.62;19.43;12.67;11.3;11.99;13.31;8.84;13.48;3.56;10.69;14.2;14.36;9.43;8.86;13.76;13.05;12.97;8.33;14.26;10.87;13.27;16.83;14.98;15.28;10.57
2022;Hombres;12.59;12.27;13.2;12.62;19.43;12.67;11.3;11.99;13.31;8.84;13.48;3.56;10.69;14.2;14.36;9.43;8.86;13.76;13.05;12.97;8.33;14.26;10.87;13.27;16.83;14.98;15.28;10.57
2022;Mujeres;4.21;4.69;3.85;3.94;4.02;4.97;1.29;0;4.49;2.38;5.96;8.7;3.17;5.03;2.72;2.03;2.56;3.93;2.65;5.05;3.63;8.59;3.59;4.76;7.5;6.27;6.04;2.23
2022;Mujeres;4.21;4.69;3.85;3.94;4.02;4.97;1.29;0;4.49;2.38;5.96;8.7;3.17;5.03;2.72;2.03;2.56;3.93;2.65;5.05;3.63;8.59;3.59;4.76;7.5;6.27;6.04;2.23
2022;Mujeres;4.21;4.69;3.85;3.94;4.02;4.97;1.29;0;4.49;2.38;5.96;8.7;3.17;5.03;2.72;2.03;2.56;3.93;2.65;5.05;3.63;8.59;3.59;4.76;7.5;6.27;6.04;2.23
2022;Mujeres;4.21;4.69;3.85;3.94;4.02;4.97;1.29;0;4.49;2.38;5.96;8.7;3.17;5.03;2.72;2.03;2.56;3.93;2.65;5.05;3.63;8.59;3.59;4.76;7.5;6.27;6.04;2.23
2022;Mujeres;4.21;4.69;3.85;3.94;4.02;4.97;1.29;0;4.49;2.38;5.96;8.7;3.17;5.03;2.72;2.03;2.56;3.93;2.65;5.05;3.63;8.59;3.59;4.76;7.5;6.27;6.04;2.23
2023;Ambos sexos;8.54;8.09;8.52;8.85;7.73;9.54;7.81;10.31;7.44;10.35;5.9;16.42;6.5;8.29;11.1;10.67;7.62;8.67;8.98;10.19;7.77;8.22;8.38;5.89;7.97;11.99;9.91;3.48
2023;Ambos sexos;8.54;8.09;8.52;8.85;7.73;9.54;7.81;10.31;7.44;10.35;5.9;16.42;6.5;8.29;11.1;10.67;7.62;8.67;8.98;10.19;7.77;8.22;8.38;5.89;7.97;11.99;9.91;3.48
2023;Ambos sexos;8.54;8.09;8.52;8.85;7.73;9.54;7.81;10.31;7.44;10.35;5.9;16.42;6.5;8.29;11.1;10.67;7.62;8.67;8.98;10.19;7.77;8.22;8.38;5.89;7.97;11.99;9.91;3.48
2023;Ambos sexos;8.54;8.09;8.52;8.85;7.73;9.54;7.81;10.31;7.44;10.35;5.9;16.42;6.5;8.29;11.1;10.67;7.62;8.67;8.98;10.19;7.77;8.22;8.38;5.89;7.97;11.99;9.91;3.48
2023;Hombres;12.63;11.85;14.1;12.86;13.44;15.65;11.25;19.41;10.55;13.39;7.55;33.2;10.87;8.56;16.43;16.33;12.13;10.83;11.74;18.08;8.4;11.35;11.81;10.08;10.4;19.46;16.81;5.89
2023;Hombres;12.63;11.85;14.1;12.86;13.44;15.65;11.25;19.41;10.55;13.39;7.55;33.2;10.87;8.56;16.43;16.33;12.13;10.83;11.74;18.08;8.4;11.35;11.81;10.08;10.4;19.46;16.81;5.89
2023;Hombres;12.63;11.85;14.1;12.86;13.44;15.65;11.25;19.41;10.55;13.39;7.55;33.2;10.87;8.56;16.43;16.33;12.13;10.83;11.74;18.08;8.4;11.35;11.81;10.08;10.4;19.46;16.81;5.89
2023;Hombres;12.63;11.85;14.1;12.86;13.44;15.65;11.25;19.41;10.55;13.39;7.55;33.2;10.87;8.56;16.43;16.33;12.13;10.83;11.74;18.08;8.4;11.35;11.81;10.08;10.4;19.46;16.81;5.89
2023;Mujeres;4.9;4.55;3.84;5.37;1.94;4.8;5.14;2.14;4.64;7.42;4.52;0;2.8;7.63;5.72;5.52;3.69;6.96;6.15;2.55;7.22;5.3;5.34;2.17;5.65;4.88;5.49;1.11
2023;Mujeres;4.9;4.55;3.84;5.37;1.94;4.8;5.14;2.14;4.64;7.42;4.52;0;2.8;7.63;5.72;5.52;3.69;6.96;6.15;2.55;7.22;5.3;5.34;2.17;5.65;4.88;5.49;1.11
2023;Mujeres;4.9;4.55;3.84;5.37;1.94;4.8;5.14;2.14;4.64;7.42;4.52;0;2.8;7.63;5.72;5.52;3.69;6.96;6.15;2.55;7.22;5.3;5.34;2.17;5.65;4.88;5.49;1.11
2023;Mujeres;4.9;4.55;3.84;5.37;1.94;4.8;5.14;2.14;4.64;7.42;4.52;0;2.8;7.63;5.72;5.52;3.69;6.96;6.15;2.55;7.22;5.3;5.34;2.17;5.65;4.88;5.49;1.11
